plaintext,ciphertext
0a656e6473747265,235da0dde2822f49
616d0d656e646f62,e001b7220b034f3d
6a0d31342030206f,2bb105751009625c
626a3c3c2f506167,f5a49632b42dd95e
654d6f64652f5573,24986305cec75e0f
654f75746c696e65,c581810a5ca5b2f6
732f4e616d657320,52573afa1d700042
3135203020522f4d,d5c2254af24052c2
6574616461746120,53f70b0ddb183aef
3131203020522f50,9d580cd80a35af6f
6167657320372030,689bb11433108979
20522f547970652f,b40c2cd2341b8c1b
436174616c6f672f,4622beec463d0cc2
506167654c616265,7bcadb20248ca6d6
6c73203520302052,e07b4ff27e1ac602
3e3e0d656e646f62,0310dd59b4fd9711
6a0d31352030206f,38e46e502b50f768
626a3c3c2f456d62,c93fd3c6a7328cff
656464656446696c,e2c1dbd045de65d3
6573203820302052,acc9396bb0f5d54e
6a0d31362030206f,e2bc706b1170e33c
626a3c3c2f43726f,d00df785a3ce1b85
70426f785b38322e,afdeeeeaa44dd002
33352039302e3933,626fccc8f4d4fab8
203531322e333520,e2df41df20cac08f
3735302e3932365d,a1aefb2527b4a64a
2f506172656e7420,9aa037c32c5b0d6e
37203020522f436f,31438e4199dd6606
6e74656e74732032,518f1de19d9b13ba
30203020522f526f,b46b8ad4252d3b35
7461746520302f42,4307cfb88fd3ffc9
6c656564426f785b,7b6de68f02c3406c
38322e3335203930,a766b8b53d4755fd
2e3933203531322e,68a19d3362069a79
3335203735302e39,99ad8c30efd8dc53
32365d2f41727442,6ebdf992cfe00cfd
6f785b38322e3335,021fda50a44f6eda
2039302e39332035,549b619f639165f9
31322e3335203735,046b070526a21535
302e3932365d2f4d,2f61b02370294065
65646961426f785b,3e30344a41f8ff9b
32365d2f5468756d,ee18658fab6c12bc
622033203020522f,0708c824e295d821
5472696d426f785b,076256860b4254b4
32365d2f5265736f,9a63d2ae26e345f1
75726365733c3c2f,b9879c59247435eb
436f6c6f72537061,f828cf307a1ad43b
63653c3c2f437336,f89d1f0ed81b3276
203139203020523e,8997bfc467049f3f
3e2f466f6e743c3c,4f2096b55cca8fc3
2f46312031372030,40deaa828287e764
20522f4632203138,b5c5c26b1afb9d97
203020522f463320,e7ccd4cf3ffd9f4a
3231203020523e3e,795d1f56783f6a3c
2f50726f63536574,d0ddf5f47923a41b
5b2f5044462f5465,a81ea4a1e761c007
78742f496d616765,c67fa3cd251a3db7
422f496d61676543,6f7b8186e314134f
2f496d616765495d,70a2694b4d12fb12
2f45787447537461,384e5826ce8db353
74653c3c2f475332,c5210a9bb85777ee
203239203020522f,68d89cc856032e29
4753332033302030,15ae1a5de1786c5f
20522f4753342033,d61f63c3dbf6e57a
31203020523e3e3e,e3f830225a1d3ac9
3e2f547970652f50,0d810ba746d53ae3
6167653e3e0d656e,24cad685bf325ddc
646f626a0d313720,181fd8836deba994
30206f626a3c3c2f,3db221213cddf605
537562747970652f,ad08d2b9083e5afa
54797065312f466f,2b75c75667bb3b26
6e74446573637269,fd4a96ad4863c8d9
70746f7220323420,0f4c27c4b9602850
3020522f4c617374,3af1905a7702dc8d
4368617220313231,1c31bd01b91f29b4
2f5769647468735b,c878fbae383283d6
3235302033333320,6c20788c93e6c934
3535352035303020,b869f90930525f8c
3530302031303030,3f3b3aa970128303
2038333320323738,9cee253dface8da8
2033333320333333,d6755f1a206133db
2035303020353730,96561178cc975d2c
2032353020333333,c9bb0cee10f59d95
2032353020323738,0fb89d10a5e90af9
2035303020353030,05b60b197937636f
2035373020353730,35420a53d8e4e384
2035373020353030,b4795ee814e18d5b
2039333020373232,c4e9a6b948747a31
2036363720373232,2b30d29c5d228c21
2037323220363637,9fe94696b4662c78
2036313120373738,e5f9b5101e5139ba
2037373820333839,c9290111195f4bad
2035303020373738,bb031de1c5ec99f4
2036363720393434,4a60c993b6595df5
2037323220373738,b8a1e28e715878df
2037323220353536,c8f739828fef2cbf
2037323220313030,26f4ed7c9c1b347a
3020373232203732,5a9f797ea02409eb
3220363637203333,9ec1fbb96098dfc2
3320323738203333,40270fb8a4b5de4a
3320353831203530,279a57caf0bed5b3
3020333333203530,3d4cd50125186bcf
3020353536203434,ec47f9e70a08e8fc
3420353536203434,72953d69f749e388
3420333333203530,a8a33d4c7649c5b6
3020353536203237,f23163be613d6896
3820333333203535,59f0a614a9004319
3620323738203833,07ff31c8d500bd01
3320353536203530,1e4dafdfae913aa4
3020353536203535,34335920b6da2b3d
3620343434203338,6503fb3cb6db762f
3920333333203535,71ff3719951e9bfa
3620353030203732,062657339d460a87
3220353030203530,ed3ec4c8b74fd51e
305d2f4261736546,fb278886f83c9588
6f6e742f41494749,83ec5a098309cbe6
43452b54696d6573,83e996a26d7ff375
2d426f6c642f4669,854aecc041b2b373
7273744368617220,8fe48eed71c50932
33322f456e636f64,5abc20297ed5f55d
696e672f57696e41,688da669a5f1feb3
6e7369456e636f64,f3c3f5e0de2ff90c
696e672f54797065,48fc990453b1055f
2f466f6e743e3e0d,09b598e938af9b56
656e646f626a0d31,24c7cc37fb7ab5cb
382030206f626a3c,e60a75359366c1a6
3c2f537562747970,665720f13b65d69c
652f54797065312f,69dadfaeee1fe33f
466f6e7444657363,ea25bb8ffca4c868
726970746f722032,45a482214c2764d6
36203020522f4c61,743610a8832533ba
7374436861722031,71756d63251fe9b7
36392f5769647468,cde03102b18b504f
735b323530203333,a1fc10272b21a9f4
3320343038203530,2dfd0dcc1b79c3ba
3020353030203833,3fd36fe7a63847aa
3320373738203138,22d006fc907dcba6
3020333333203333,6b7554585720a7ab
3320353030203536,c443c005377a6af2
3420323530203333,fe6f81704a01ae28
3320323530203237,fa38658fa437bb4e
3820353030203530,f41be0c246bcea6b
3020353030203530,1067d7e967eba257
3020323738203237,fd0fdba7ddbaabf7
3820353634203536,80958314418f3c5d
3420353634203434,3025fb365facec68
3420393231203732,8f3acdd26ddee594
3220363637203636,4f5b23c0b8538c40
3720373232203631,3782d72febd173cd
3120353536203732,cc75fdf04d618ba3
3220373232203333,7c93e0e55633bf1b
3320333839203732,47cf7849cecba497
3220363131203838,d36137fdc1fc4421
3920373232203732,be8f9951f0ef2760
3220353536203732,a4a819ab519ee773
3220363637203535,fe648e78b869ba17
3620363131203732,74d72d03044b9afa
3220373232203934,60733cefe69481a1
3420373232203732,28e04d79beb59108
3220363131203333,f855df2cbc386c56
3320343639203530,a3b6a4b53fa350ff
3020333333203434,c17a1ad435c9c314
3420353030203434,88b3e1d2397b49fa
3020353030203237,d52c1735401141b6
3820323738203530,00dc0a27f8bbcfb6
3020323738203737,7d314dce65ab06d1
3020333333203338,50501b4f3e535623
3920323738203530,ca8a8d8c4b78c27f
3020353030203732,87f6c2b467d0c081
3020343434203438,3004955ee218a162
3020323030203438,f56eece17aaf4af5
3020353431203235,850ae9db1be2e6aa
3020323530203235,fb7de26df2fc9ec6
3020323530203736,517a93cefd3b9955
45452b54696d6573,768e983bbf5c07dd
2d526f6d616e2f46,c1923a7dc2461861
6972737443686172,a20ff38219b0ff76
2033322f456e636f,605731c884b9311e
64696e672f57696e,b683cbd44a90ec5a
416e7369456e636f,69df44978b422da3
64696e672f547970,89ca54475300a891
652f466f6e743e3e,3cfd1afa36aec0cc
31392030206f626a,2c464fbcdd03dae3
5b2f494343426173,80b384f39fc1780e
6564203232203020,f1670dc26f23ab46
525d0d656e646f62,04c8402445de3fc4
6a0d32302030206f,1f73f53d7d3b1def
626a3c3c2f4c656e,6c723e95e32c110c
6774682032323535,4d277c9be844368e
2f46696c7465722f,fd2b36acbaf4c478
466c617465446563,e888ed32b5833f4a
6f64653e3e737472,ba068d87c7d8a879
65616d0d0a789ced,11e2c8c09688ffaf
595b6fdbc6127ed7,01deb9c5365b73ea
afd8471208a9bd70,5f3a53b77337de72
77c93e35d1719af4,726e201f9a2bdfbe
b86d10a9418bb608,904d077546af431e
68899609cb92a08b,17b945871a5d3188
53ffa4f32fcf5c96,a73ddd7a5c5cadc2
a42e546a1fe0a02f,bfc075cc882851e0
8501712f33b3b3b3,52b60257e584f752
33dfccae87df8db5,b599091cf3c51ef4
986f07c3d1d689e9,c67cf556e6bbbc19
762005fe6da7cbc1,48045d27b7a0aed9
9b0974269bc1f0ad,0186d3d7905f0fd6
124a4c6e072a4b65,7cdd49fee63b9f0d
46d3dcd2854f6d51,92b5839708293a3d
28e17295ba4c7a31,844f0f2f974fad9d
7918fc1689f80f31,ee22cc0a79eda4c7
f97e70352109a994,c59b57208d41beb2
321793e920c1a62e,560496aeb8c979eb
c4e4cb40a55a5a10,1a2c3f44876e0737
797d26526526f536,dd1d02519294bb50
7720d365a9d74ab1,eb0a2fd58865cbfc
ccd1e669bd8b8b68,980122d126e978f6
35dfc4795a44e5fa,4d1f1ee013ef9c58
2e2ed23caae3c4a4,d5fcee35839e1789
3a9a8a77d0755189,510ddc77e1f7378a
5d1b31cd8c28be94,fdc6fa4c0907d4e6
9b4a94cb99b87a88,aa1a18c63a35b61f
95494d7453cd66d5,5623651734bc960d
4c8c9fb6bb2a0c6d,3632db3f2994cdc5
4572a434ab6a516b,3b451653c37f3546
d23f0b4a9bc2f429,8da85ccd675b89a5
ad9d4e9dcf73503a,5185d27149dd6b6f
f3a9d1cae8a0f5bb,d734d935cc72c92c
abb1d071e2400f29,c6498349d61eb78c
3d378ecdd3ac6170,8a424ee0b20a1551
89e15bcd962ed2c2,11db684b136b00a6
d102d4d0b04ca1d0,0607caeb9879a056
ce0aec9c3776fe10,2cce53cca629c431
274a82f6b0690572,e9e69ec7aa8dbb58
b7d372214ec6eac5,d1aea30d99655111
a2ae36270b7e19b8,31585578580ec715
34cb493c35b4578d,65db70f06e5aa487
7897eaf618d5e931,790ca6aa720214ac
1adb1ea3b428e644,1f31183a1575b4bd
4b6f5365cfb404db,c25c6fe2c9189c18
c339d86826de7363,694a53d7f514e558
4ebf9b1804818233,69b3c0a2a6131ff2
f1a9dadc94fb2f31,912d758d9aab4a4f
6cd247773459cdaa,eae23f87eca5c45a
73239d2b6ebceb53,506e9a92f77f12da
5c1ff21eeb6872d9,4ff28ddfcd56c717
abe32187020ae7f0,4706930f60a2d2b5
9c4ff647de9e3b2f,259f49168a31c857
9c04294ec2d839f7,109ceaa25f7adf1e
251e9be710224a9b,8c8b4172b6831535
1e1e66c07376a941,a1998f314a612fe0
ed2cc453a1db8338,21ec284feb41c9d0
0b28ebba8022c729,45c82bc976bb0559
7849a1b5648b58ef,ed50030290cdd891
61fd4682f1b1d2e0,e58d6343745d9b42
15624a51b2da6f62,c4cc9248677635a8
8b6e1f6b85a3606d,19de40a718bd0e69
1c161c0c9fea2593,f065193fa9122872
f1e8925997dcdbc6,bd3e20b338c94245
20377a1593b420d5,038bf06b875a3a8b
a2afa948724f1ff5,ca39ab9da79c2a8e
82cc0f2571f3b275,4a99fcc2063fb0f9
6c4e25bde59932ac,f8ac64da4d93d0b7
48120e95e889190e,75671c433dc56b1b
490ccd6b881b13e2,612b63b0b49d9ca5
a6b503c421229375,c36d6d5892512383
6076d9d8615d6290,d0af10a2f4610bcb
a4eb12e2a2da7c3b,83cb0ad6ed9b8538
af1ecac56e954e57,a6d1bbb5050c4c07
0f470bb461d81e8c,344f86d428ca94b0
b4a9a5838148bfe0,7877d6d0053cef5b
681416be09671d02,0851c06c3bf86c63
24b82b35b4cc8314,cf8bff8bdfd8dc7b
eb0f9defdf68a31c,d589d49b0357a5b5
36af200076777162,d60872688cea5331
f18cf803e17b1f7b,93cfc3b53f80486a
b002ce899f973c5a,03e4b07ba59424c5
3fd258a214983443,92a6f310ae439116
63d6bbaade091801,3e4ad89ab4e809e7
248aae638540c34c,9d1c44548baf0794
7b66e938828c57e2,4b1d2b6af5633740
6afc7ac294c3d14f,623a9728fb98cd69
63e22da2f7b1f200,c265489d7507c006
a823c6d573cf3b80,2ac14519abcc0d3f
72c747a0ac2a385a,c7d936061bf4f57f
8e369b01f81ac444,502145ea98084565
9bb9d43be90ade2e,07129f6e14b86f14
ec96003cc685b73b,f71915b15ca2c5b8
3af72a667df17741,b4f2a49c5b53ec8e
236b9edfdca31ba9,072c3b830673804a
48bc86ae41d06888,b7b6079fb2637546
9737fcdd807f78c0,2d6ce58a6274ebb6
142653f24ce3acd3,ba765ebabe2a5328
58b99e43013db5c9,98d97c87191ba81e
bd11d6d834cfa4cb,e9b1ce5ffd681bd9
59cf370924111f19,bec467d5f85978b1
608b15faa3b88e31,9ca796b1fdfd0b9b
ba607da08bf68f3c,204e668e20ca9dbb
ca3d72590b367dc3,29dc2d3e65ba0d1b
fd059c8a41ad90a4,8a34879e03756008
a6ce9e4920e3483c,15652afad68cd5e9
ca7e873e7764038a,3f15209131872169
1bf4190d066803ba,8d389c18f8588cd9
7e64d0fcb6da96bb,98d738e6781137cc
f47ebfa8f68fd532,1cd55d3117eb953c
bda9fafdb80f9450,9aa1cb1d2e04a4c1
a6b2a9ec07c176fd,1226ac1900e4ef9a
9656666926fb0153,d9f669cd39f55861
732e84c53438a307,ea7b624a3ddff065
eaac5069d61504e7,b1f5cceda3b8665d
6ed4a51295e3c6f3,de14290a03547289
26a352a3930340d8,2400480c4c225baa
c5db07386b13a531,4c1c4068a42ae8b0
6636c11d0e9a7a81,62cec0d670166fc7
d903cd4e9f1a730b,b3d7dccef55a4365
1e0d38b7070f51d8,829d5f8c6cf7a595
c33ca40ca6a13893,3e428e286884fa17
8d904fcd211e52de,89cd4c9ab9f996a5
c4898e30236907f9,9a22b43871270e72
08da617a76d016bf,222b423c2071e0f4
474c7c45f137db82,e332bb928eefef01
336651fa7bcca3df,1e2b9c8bd26e4cae
b02262f48e1760aa,5f33a99927e42a58
31a92c70ae00f000,f48ac34dbcc59b5b
6d248a94d8f2d87a,f466bae246a08393
15845fc706ac1dfd,a5dd0bc4cb352a82
c8cca3c09779e2f1,1799756aafc8cc8e
0dd51a7b6be413bf,af7d92a93c57d79c
3065f824ac44e8fd,f8c5adfe0b94f4bf
8afb7825c27af8e3,e3df57ee547097ad
cf8b1d9705e45252,bc37d967a35f2b64
85b0ceb8d8b97432,3d8e7a5ebf0f7005
5e23e09990cffe13,30e71728d173b3a0
271e717a0cfa009a,05dbec6ea69e9d8f
15684b04901a6185,6fe94e214121a716
c203072120c8da68,7876390835884611
9b4df229346012f7,b057a9514744c66d
b328a976d1d15cbc,318e2d0473f5c83a
21a00ad38b6319e2,8f4fed3540dbef3a
1d8ff3e82c8cf2d8,dbe68721879c1881
224608bb391adbcc,1319cdad7162417a
b102a3012ac158c8,1e156fc17f5d0f2a
9901bc6d83f0d28e,c1eeac8b80be23ff
01fb3dc442c8fa9f,29fde603ad47dab9
41948d3e7ffe9bbe,5247e62d97741946
f47b8e22c791dee9,60563e94a2c45b25
6e1562dba502fdb0,ee18ea42b7fddbce
9e68509d70e1ba2b,2dc585d127ce1a6b
fe2f49ce24624811,03c819e36d302bfb
fce05f3156713fc5,ad24983ac61ab5c1
12a0ee3db82d6172,becea72b6e01233f
aa24baa203cf1b42,90aff846ff0cd032
9cd8a8f0dccf13c3,b5c883ed3de3a538
0df0582c24b24096,274fea369d6b9bba
f8d0f261de26ba1f,6711286da2cc59c1
3025ebd88f731652,515df02befa2445d
435164f654c90be5,d2dfd929c0b30ba8
de5f6e5543fe86c2,28159e5b7804ae0f
b1e891c255b1e320,7a38ba8937ec1c89
52c6354164b010b8,88ca95a1e1d9cb05
a861271a936e0e21,06a8ce965b57d3cd
c7a22714120ad0c7,94b56dfe7a9f1e37
020c5462baa2c61a,676867ec4231d169
2f102e7ac2144d15,ac04c19fc61753e5
34e208c60162d99c,edac36e5f0fd13eb
489863174b029a84,95b837c576910f0a
b2e22d545a0a0b0a,d340f3c1c17dee0e
472558027eb363ba,1de3188ee7a9dc37
7a2b1ea91126177b,dc6f9c2c3b968b9d
fe3e608940f58286,0ac76eee8b0c5c12
490145c8b61106a8,133a3b7e994efb71
8825464d2becc2da,4d56027df6b68f18
2c0d901564bfe63c,7d7a77528c82707e
37fa988ad36d8cd7,6935f1c4c8596e06
ad0eac39ca58d224,d57c03187668b26d
6b1f160cf3b86da2,bd9f9ba609065578
3fdbb70dbc739e08,0e892ee86cab05b5
9b6e547cc00a23c3,a064ec773ad17b0f
2b5010a67c74cf1a,82ca76bbf09947fc
d6bc5ab37f2c8810,401e1250c97e7ea5
68cf02c2740121db,bbfe85cdc3054400
32a7ef52d09d2094,a9b51cfcf10b3561
88de291fd06153dd,dc0cda8d18d681d8
a2e71a2ac20084aa,a8e3e1b607e20d86
25d5b1d34a606960,d9c9cc05276ed7a3
a926b061724be723,8f1145b4ffb54549
6a865026143beedd,e4b15e4c9e7e83c2
71112cd6b3202f10,956dedde659efcf8
af42b7a3a3cd0261,083a6f42be0e18db
b9ae368108331815,1675d79f318e8e53
968cabed3ab8f492,76dc2de8837baaec
1976d40997b1d56c,292ea26feb0915aa
1fb49c899b27bc1c,c2eb2cbb8fe1dcfb
f8e8c0a892f4a6e5,59315dab508488ad
58143397f7ac632a,c1c42dae74a9e390
2e56e92acbbe663b,bc44cc9c55900bbd
534081e494cd5e70,9a05fcb281836427
1beb98730dd0a6f2,b6f6b38df1efe7f0
4bd0f6cc4ac37893,71acd6453292c527
2afd4fa5f1ffac34,a4881e33c30dfff8
a81cef02cb3cabd0,bed9f3f9c67073e8
300e2e4779576808,5ce9b6405385288f
ca7cef6393b317e3,8bde9bd105d150bf
7bcf0e6c65c1c3f1,56779f905384e617
ddc73583e58eef9e,825aded79039be61
f50ab5435afa9431,d00df516db7e5eb3
c6c282e7e05ea1d1,d6d029737e4cd5e4
87b7db4034adcb1d,15cea94fc325c98a
3068b4f152dc92bc,e19ad33092f29d92
30c5c2c588bf4f4c,25e76c8c011727b8
b30e0ab0b840b968,76e700f4b106c0b8
7a3437e741c4698c,a8343e6875c75414
2df13128bb0ddf92,2e5b440b00b877b3
054eef980ecd875f,c6d807515d2f54a8
193efe42545d0a07,1653f954da4dd2f8
ab0f2efe2f0ca58c,343508034c06b1dc
aaf667bc6b742c1a,99a2f097cad59ac3
fabaff59e3120ba2,8df303103919520b
b36c73ddb35824e0,81f5b53141ccc9ff
58de82ebe9aebe8e,911424e78ea7fdfd
2eba00a8cfff4774,a0031a36ace14e89
d139948bae175d2e,31ea6e4234696e02
7140619c65baff56,fbcd18b1fda0f72b
7581c5c1bd526bf3,579b120133a872f5
0223e2b535a362ed,989d7ba3769af090
d91cc6830d75dec7,8f340a8df7a550be
423700f42cb087cb,3c8aa06da64ff980
9f55f7698d4f6eda,66f4cf66413e4324
85f7d9cf5898423d,2a8ee783594dad98
fe924fe8bc94efbc,b6e9f840c10bd5a4
ee32ed4badcb8f9f,8ef542204920789b
51c32db6d31a222e,2488f2d86ce2398d
6f6fb19318eb89bb,4c6043c831c78c64
901e2bb10a2d7c66,08851feacbeb4984
6070b714bfe12263,5c715b0ae998a611
197088a45c705fac,81646d59934b68a2
9a913070425709b8,937f1d5828227408
a96fc3e08a243553,4d786c96c6aa5999
802e050d86453195,c9077df7aab6b7c5
db037d6ad00e8b03,2315bdc3a4c943e4
800d209e36c3e53a,a9e0aa7c0ef28d1a
34027945b5f6464c,030d3b758e1749e7
cb56f04db3384d9d,0f6f43a4447effbc
acb36fc8660d7919,f0a280c52af4c539
2475861d7e37cef0,99f4ce7c54199d29
7f0274ad17db699b,ddbc015cefb34059
4cd56152e7b83933,32a7123330660b31
311442dd43c5dd6e,2bbde8ffd3e509dc
b7fe06b348160d87,ce257e9c399ffc25
b33f632a1753043e,92bb4ae8cfdf8dbd
15cd567568ad181b,01d3a5ffb807ffd8
3774619b33d150f1,26a3463389aec19e
17f24b683091e49e,af1a2f806ab0b47f
e7de906517dcf33c,9d2ec808bfafee82
97732f2171a6e900,3d2b949e159020ef
eca8c8324526439f,bf440b874e7c0f31
2f1a79b868e470d1,7c50d4ac5c68f937
20a6eeb611f605db,6e6674ef49ddbe44
32087442413a325a,f7f6861bec439fc8
488014a828c4a61a,45bb84db525fccb5
dc7697afe6d124f7,d584061871ca7b70
69519cd9e2c8bea6,9a5eb964367ee108
b1af3cb0affbca15,dabd628dde38faa3
4e4191a45bd7fd5b,0a1d0ed037ea590a
e2ad718bc6268eeb,3f162f51503f1a8f
36a120000122c916,838841405ebf404f
f46fa4d1386c6d3c,39d5f058995f9003
fa113606776b7018,a7c43be79a0e3595
f1fd20173f0cf056,f9568c0056bd6c8a
86cc1edf87813941,d9b77af692914863
ee84d91bc1cddcc3,80bbb0fa6deb8ceb
e06e301e2010355e,7b9228841b5b774f
c895438176eafe2d,a8a69ac288389037
d5bd3f3988153496,a45e5a42fbedcec3
97f2e0d9f7eae3c7,5ecca4efa881b703
d7939f7fe836f25f,d2400ad4c0cdccd6
34c9be4b0d0a656e,0e2dbf591ea7ba51
6473747265616d0d,af78e8b7f8e8169c
656e646f626a0d32,8842db100befe676
312030206f626a3c,c00d41089843caaa
38203020522f4c61,2c4b9df17d05f72a
31392f5769647468,dfdb59e0a15b1cf7
735b363030203630,a189848b81481b38
3020363030203630,90be2d29948aa093
46452b436f757269,597ff3267370e66b
65722f4669727374,cd6863da90fa7d17
436861722033322f,fdba71fcacf1980f
456e636f64696e67,97b99f9fd303efa6
2f57696e416e7369,6ca4e3c5fd4bb0cf
2f547970652f466f,2c7f377ac1c0bec7
6e743e3e0d656e64,6b372047f04d99f6
6f626a0d32322030,d47d181ce1a7e3af
206f626a3c3c2f4c,c43951a4b0cd886b
656e677468203235,53f0b13eacca3709
37352f46696c7465,682346add6d3920e
722f466c61746544,f83fd37db900f285
65636f64652f4e20,f5be39cff5cf51fb
332f416c7465726e,17224e3f75cfbdba
6174652f44657669,e287a340ed177dfe
63655247423e3e73,bf4c591ae37b7fbb
747265616d0d0a48,9e5a7c2e6bd1b500
899c967954537716,bd4c14a989b4a127
c77f6fc99e9095b0,c3fb9168127b3841
c3630d5b80b00690,e998b026675696d4
356c61911d045108,5211ac13cc846db2
490801124248d805,5cb04a5c458fd039
41440514454484aa,adfd07b916771bb0
9532d66d74464f45,dc05ea34b0a3cbb1
9d2eae63ad0ed67d,62b28a6d08e14c8c
ead203f530eae838,94b94619e7474e97
b416d78e9d173847,18049b294d19a94a
9d4e67a6d3ef1fef,96ea7ff0887cc3be
f739f777efefdddf,a33549db7d133736
bdf79df300a027a5,1e7be3940e58ead8
aab5d5300b008dd6,d42b9d11f31b814b
a0cf4a8cc5161514,fc4a0fcbe71331cc
62a40900030a2002,48db6914bed6ad22
11003279ad2e2d3b,e929f701a4f20d15
2107e092c64bb05a,a782f9a8de2b2625
dc09fc8b9e5e0790,2573a1e3e04c5b77
69bd224ccac030f0,bc79ed04e99ee9fb
ff892dd7e90d0040,ec58f85d9ec8e51b
1938072894b5729c,54b1c19438f0375e
3b71aeaa37e84cf6,d78243209a2783a0
199c79a595268651,93514cb1928ffbdf
13ebf10471b634b1,24f9adf7dd5b505c
6a9ebde77ce639da,02794a9aef2471d9
c40a8d5681b32967,4baf3b983e7db6bb
9d42a330f1699c57,093855de8a2cc29b
d719953823a93877,c77a8175288b18d6
d5a995f5385fc5d9,5b8e5448adef7e2d
a5caa851e3fcdc14,318a4e0d9a085254
ab51ca6a0140e926,2a5a8b18e7d165c4
bb41292fc7d90f67,f4f195dd37202f71
ba3e274b82f30200,45a1ed05d7619103
c874d53b5cfa0e1b,d30f732c8adbf813
940d06d3a524d5ba,e4e6c9cfa8ccf486
46bd5a556ec0dce5,bc4c8a8006aa8369
1e982834548c2529,e4372ee28803b5a4
ebab940683304326,6bb9542af82fd8b0
af94e91598a45aa3,6e538d86c471a1b8
93691b0198bff39c,f1711e88e4796b66
38a6da6278918345,ed67b94525784324
a1c1c1427f1fd13b,6cd5cd46ffbe9bac
85faaf9bbf50a6de,040d18bc7612efce
ced393ccb99e41fc,b1174c2b5258a9da
0b6f6d3fe7573d0a,7de3145a059c4280
807816afcdfab7b6,4d7a102d4ca12037
d22d008caf04c0f2,45ef19327ef5bdd5
e65b9bcbfb0030f1,66228050b27a4ed4
